hour,dayofweek,char_count,total_words,num_exclaim,clean_text,target_reaction
1,1,27,6,0,ate too much sushi in japan,1
1,1,28,6,0,lol ok order is now restored,1
1,1,85,21,1,nope doesnt faze me xd i guess its coz i ve done it way to many times over 30 i think,1
1,1,87,19,2,hello nice to tmeet you gr8 i m glad we have bits in common look 4ward to tweeting more,1
1,1,82,15,1,thanks for your follow larry i m actually working in uc and video conferencing atm,1
1,1,21,4,2,thanks for the follow,1
1,1,58,14,0,damn i dunno ur song but its nice to see u here ur amazing,1
1,1,40,8,5,yay alright im ready all hyped up ahahah,1
1,1,28,6,2,lol you da lambs are experts,1
1,1,58,10,0,watching the f1 kinda wet oooooooo big crash just happened,1
1,1,60,13,3,girl i miss you more we should go have lunch or shopping lol,1
1,1,113,22,0,it took me forever to figure out what to write for my twitter quot bio quot im thoroughly happy with my selection,1
1,1,77,15,2,you don t say goodbye goodnight anymore how rude lol ily chris full house lol,1
1,1,90,19,0,cheers for the hands up and i hoping to get more web pm related chat going here webpm pmot,1
1,1,74,17,2,you re right the kids are really crazy but it s funny to watch it right xx,1
1,1,34,7,3,has a follower i feel so fulfilled,1
1,1,95,19,0,chainreaction are one of the suppliers and the prices are in a sale and just for the frame ouch,1
1,1,70,16,0,finally met him saturday was a good day a great day on my way home now,1
1,1,42,9,0,ahh i loved that movie it was so hilarious,1
1,1,131,23,0,exhausted after long fun day with siff and family need to sleep tomorrow brings laundry and grocery shopping it s all very exciting,1
1,1,129,24,0,tonight s quote if you love it enough anything will talk with you george washington carver so very true goodnight all and be well,1
1,1,114,23,0,urgh moaning at ma as she woke me up early again so tired but tellison were fantastic i wish alex was there though,1
1,1,13,2,0,finally awake,1
1,1,24,5,0,k expert here since 1991,1
1,1,58,11,0,had a good run to sidetrack with and among other kinksters,1
1,1,72,14,0,guy sebastian love this song title track off the closer to the sun album,1
1,1,9,1,0,retweeted,1
1,1,132,24,0,was the 1st person through airport security at the airport and the security guards are sooo much nicer when your the 1st one through,1
1,1,74,13,0,someone wanna donate 230 for my fusionbeads wishlist haha yea right i wish,1
1,1,103,22,0,yeah it is about that hour was up till near 5a last night not a good idea take care and pleasant dreams,1
1,1,102,21,0,it was an official tour to dehradun on an audit went to massourie on the leave day overall it was good,1
1,1,37,8,0,your sauce was much nicer with s rice,1
1,1,24,5,0,wishing i was in newport,1
1,1,44,9,0,lol night and glad we could keep you smiling,1
1,1,11,3,0,not a winkk,1
1,1,127,25,0,omg thanks alexa all i keep thinking about when i watch those videos are how michael and alex s arms are like drool worthy haha,1
1,1,123,28,0,lots of things but i m also difficult when it comes to sleeping if i wake up at night for instance i can t go back to sleep,1
1,1,32,5,0,actually never been there before,1
1,1,77,20,0,good i don t think i ll be able to ever love some one like i am happy for you,1
1,1,87,18,1,got a bit of sunburn yesterday suncream today i think only going to do 6 miles today fb,1
1,1,54,10,0,so melbourne are awesome and ricky played a great game,1
1,1,53,12,0,they will if you work on my project for me remember 3,1
1,1,77,18,0,hehe but it s more important to make it on your own steam and that s what did,1
1,1,87,18,0,you know how cool ps3 is im on twitter from the plasma fuck i love the northern beaches,1
1,1,25,5,2,i love those biscuits too,1
1,1,47,8,0,thanks for following me goodnight and god bless,1
1,1,41,9,1,no i think that is actually a crumpet law,1
1,1,97,23,0,you and me both i ve already promised my 15 y o son we re heading to syd if necessary to see them,1
1,1,16,4,1,on a flight home,1
1,1,34,5,1,happy easter having breakfast noow,1
1,1,34,6,0,answering ntt always make me smile,1
1,1,67,14,1,fun night i love hayley lol havent been to sleep nd still not tired,1
1,1,29,8,1,yup it s coz i work for sasha,1
1,1,132,25,1,morning tweeps if you re heading for gadgetshowlive today hope you have a wonderful time if you re not going have a great day anyway,1
1,1,17,4,1,always be my baby,1
1,1,77,14,0,they probably don t want another sc finish it gets embarrassing after a while,1
1,1,13,1,0,soundtripping,1
1,1,61,12,1,off to heineken trophy tour thing vip access its who you know,1
1,1,44,9,2,yay found him going to sleep now night night,1
1,1,6,1,1,update,1
1,1,59,13,0,makes slightly more sense if you do sort of have a good one,1
1,1,39,6,0,try some gilbert amp sullivan showtunes,1
1,1,47,8,0,thanks for following me goodnight and god bless,1
1,1,32,8,0,aww i love it this ones the best,1
1,1,40,8,0,will make our way through there for sure,1
1,1,59,10,0,cheese olives wine nerdism mr k my preferred sunday evening,1
1,1,46,11,0,i was in 2l till 3am waiting for u kekekeke jk,1
1,1,24,5,0,dea does the hefty dance,1
1,1,22,3,0,watching gilmore girls,1
1,1,54,12,0,quite a co incidence i m watching dead set as we speak,1
1,1,116,23,0,i shud thank you for making some sense of twitter in my initial days too u shud take up twitter coaching for dummies,1
1,1,84,15,0,welcome to tingwall ferry terminal may i wish you a safe and pleasant onward journey,1
1,1,39,8,0,yum top roman at 2am is always delicous,1
1,1,59,12,0,if anyone comes upon a hawaii quarter please save it for me,1
1,1,77,18,0,nice sweet sexy ride in 2 years time i will have mine as well that is my plan,1
1,1,65,14,0,lol i thought you were taken over by the devil there for a minute,1
1,1,120,29,2,i know but there s a sweet 16 show on mtv where they take it all away from them for a week and make them work for it all,1
1,1,19,3,1,back from highlands,1
1,1,79,17,0,wow its almost 6 30pm in sa and u have already had breakfast it looks very nice,1
1,1,44,10,0,i may have a drink today to toast the wolves,1
1,1,115,23,1,oooh congrats i m gonna set up some sort of deadline for every foster now deadlines seem to make a whole lot easier,1
1,1,28,7,1,i ll be seeing you on monday,1
1,1,40,11,3,did i make it clear that i love in n out,1
1,1,101,18,2,omg this week s the office is hilarious especially the michael scott paper company morning cheer lt 3,1
1,1,56,10,0,anyone care to comment on last nights hells kitchen well,1
1,1,40,5,0,saturday night cramming productivity ftw,1
1,1,43,6,0,repulse monkey taichijoke lt very repulsive,1
1,1,24,3,0,enough plzzzzzzz asot400,1
1,1,104,21,1,bows glad to be a source of lolz i m going to assume you were laughing with not at me childhoodscarsmuch,1
1,1,31,8,1,ooh now that s what i call huge,1
1,1,16,3,1,morning nice hat,1
1,1,76,17,0,oh snap hahah that s my profile pic quot abmb quot d got the singles bay bay,1
1,1,33,8,1,yes it does btw love the new pics,1
1,1,90,19,2,omg im baking cookies at 3 00 in the morning muahahaha for some reason i cant get to sleep,1
1,1,115,21,1,i listened to the itunes samples my fav albums are censored colors and church mouth i didnt know their music thanks,1
1,1,117,24,2,about time too you should still be on radio 2 mumble grumble btw very handy point at the villa didn t see that coming,1
1,1,28,6,0,i hope my friends would twit,1
1,1,86,18,0,and if we look at exb a my background that my friends is what being bitched looks like,1
1,1,98,17,0,looking for affiliates the visualization tool at the bottom of the page is well worth playing with,1
1,1,52,11,2,thanks but i would have to see if its available here,1
1,1,76,16,0,good knight sweetie and thanks for a great show i skipped out on the hob too,1
1,1,108,21,0,yeah i know that how was the wedding yesterday did you have fun unfortunately without tom right i saw him xx,1
1,1,45,8,0,thanks for letting me follow and good morning,1
1,1,18,5,1,lol that s bad ass,1
1,1,38,9,1,you saw 17 again huh i like the zefron,1
1,1,131,30,0,i met like the hottest piece of brown suga tonight amp yes she i got the she was like u better call me haha i m such a ho sometimes,1
1,1,23,6,1,ok let s do this werkse,1
1,1,76,16,0,just got back from the movies with kenny he has a talent for making me happy,1
1,1,88,19,0,well at least there s no top 8 or something like that i remember who my true friends are,1
1,1,18,4,4,hair tie in effect,1
1,1,84,17,0,just had a nice long lie for a change looks like another glorious day too happy days,1
1,1,89,19,4,it was nice to see you again the afterparty was worth the 10 bucks take care see you soon,1
1,1,27,6,0,is about to build a website,1
1,1,48,10,0,dancing a jiggly dance to the tune of poker face,1
1,1,68,15,1,word retweeting nothing is better than a hot pink pedi it s my go to,1
1,1,16,4,0,nice to meet you,1
1,1,129,25,1,well that whole trip went swimmingly i was there for like 3 minutes and left no fun anyways busy day tomorrow sleep time love you,1
1,1,50,10,1,hope you haven t spoken too soon not likely though,1
1,1,36,8,0,lol since you come out of the shower,1
1,1,31,4,0,hey using tweetdeck interesting,1
1,1,45,8,0,watching wizards of waverly place lol lol lol,1
1,1,108,23,0,hehe k sorry i tend to shorten names nomatter how short they are haha that s why i named my daughter emi lol,1
1,1,65,12,0,is heading back home this afternoon after a great weekend up here,1
1,1,50,10,1,easter day for us here today so relaxing on demand,1
1,1,65,11,0,i want a great dane majestic monsters looking forward to tomorrow,1
1,1,18,4,0,awww thank u artie,1
1,1,61,14,4,has to add go red sox gotta go but yaaay it s baseball season,1
1,1,40,9,0,you just have a man crush on karl malden,1
1,1,134,30,0,i love how i m never home i haven t been home once since i came back from disneyland i need clothes damn i guess i ll go home tomorrow,1
1,1,26,6,1,seo is fun almost too easy,1
1,1,119,23,0,not sure if that movie was great but don t care it was like a warm blanket of childhood memories and replacements tunes,1
1,1,68,14,2,just wanted to say i find it pretty amazing that you re following me,1
1,1,36,8,1,i like it a bit of product placement,1
1,1,103,24,0,i already texted mine and asked if i can do that to our house he said quot if you pay for it quot score,1
1,1,58,13,1,wow i ve never seen so many good looking guys in one place,1
1,1,19,3,0,reading haiku poems,1
1,1,57,12,0,had a uber cool lunch thanks to sis pics will posted soon,1
1,1,26,6,0,saw my girl today so happy,1
1,1,63,15,0,never give up on the good times living it up is a state of mind,1
1,1,55,12,0,so friggin tired but the past few days have been so ace,1
1,1,17,5,0,fly like a bird x,1
1,1,51,11,0,well after a week of drizzle we now have blue skies,1
1,1,54,12,0,finaly got a lie in this morning a full 11 hours sleep,1
1,1,45,10,0,today is the beginning of the rest of my life,1
1,1,55,11,0,i hope to stay better connected now that we re twitters,1
1,1,98,21,1,ms hairless america a skort skirt in the front shorts in the back it s like a mullet for your butt,1
1,1,82,16,0,ive been in that mood all week lauryn hill musiq soulchild india arie hollla at me,1
1,1,120,22,1,hello back i m nocturnal tonight can t sleep watched a scary movie jeepers creepers pulls blanky over head amp peeks out,1
1,1,38,7,1,haha thx totally needed to fax finland,1
1,1,123,24,0,hey dude in ur bio thing on twitter you spelt quot sentence quot wrong thought id let you know because im an awesome friend,1
1,1,49,10,0,it s a crisp and beautiful day autumn is stunning,1
1,1,7,1,0,welcome,1
1,1,11,3,0,with my boo,1
1,1,74,13,0,any guesses who will win in the match between dischargers and ghost riders,1
1,1,43,7,0,trance gt crucial coursework for me asot400,1
1,1,114,27,5,ugh i hate that i kinda was into him i haven t been into someone in whole long while suck it ha he won t jjjkk not,1
1,1,61,14,0,smile smile hey i guess u just maybe v i p material right lol,1
1,1,133,30,1,off to get ready 4 tha guests have to get sme strawberries and ice creame yum and then off to c my auntie 4 dindins s probs wnt be bk,1
1,1,101,24,0,yeaa me too ill be home all week and the weekend my dads gone for the week and a bit so im at madress,1
1,1,9,2,0,thank you,1
1,1,75,14,0,yesterday in the library a kid asked me where the cherub books were awesome,1
1,1,15,3,0,says movie over,1
1,1,68,15,0,ok then but that just means we ll rope you in as a participant later,1
1,1,46,9,4,just gettin home today was a freakin great day,1
1,1,109,19,2,nice first win for redbull by major talent sebas vettel great drive f1 dieter and christian will be delighted,1
1,1,119,24,0,very hard to go past mad max 2 saw a 35mm print of the final chase scene at popcorn taxi with george miller mesmerising,1
1,1,45,10,0,okay that went from too easy to very easy lol,1
1,1,74,14,1,agreed looks lovely there and a lot warmer than up here in northern europe,1
1,1,46,13,0,oh gt lt ah que sera sera is on the way i hope,1
1,1,56,11,0,sport headline of the day red bull gives you water wings,1
1,1,71,17,0,aww really i will have to as well then hey so i was thinking i miss you,1
1,1,53,11,0,f1 thanks for the commentary adds so much to the race,1
1,1,17,3,3,enjoy your sunday,1
1,1,74,17,5,yay well done to vettel i m so happy well done to red bull their first win,1
1,1,10,2,0,snow likes,1
1,1,79,19,6,you know you want to twar we are all here to witness it you go jon you will win,1
1,1,132,28,1,avenged wrote their song quot betrayed quot about his death ah i don t wanna wash my shirt it has some of zacky s jack daniels on it,1
1,1,44,10,0,gotta go to the church say sorry for my sins,1
1,1,30,6,0,great night tolo with my lover,1
1,1,14,4,0,i live to give,1
1,1,3,1,0,xxx,1
1,1,74,12,0,new song are turning out absolutely great mixing and editing comes tomorow,1
1,1,74,14,0,omg aussie mark webber finishes 2nd in the f1 china grand prix fb formula1,1
1,1,64,13,0,that heaven and hell track you linked is badass dio still has it,1
1,1,110,23,2,had hella hella helllaaa fun at ken ya dance hella exhausted but i m still up love love looove super cr3w lt 3,1
1,1,32,7,4,yay webber 2nd place nice one f1,1
1,1,12,2,0,yeah asot400,1
1,1,42,10,0,i have the best big brother i love you ben,1
1,1,6,1,0,agreed,1
1,1,26,6,0,of to sacc meet my parents,1
1,1,71,15,5,lol you re funny thanks for brekkie it was lovely what s for dinner lol,1
1,1,70,15,1,thank you love her take on sotw overdue thanks as well for the ff love,1
1,1,42,8,1,breakfast time today i feel like coco pops,1
1,1,70,14,0,mot people itv jumped on the rain master tag way to easily vettel wins,1
1,1,21,5,4,the card was so tweet,1
1,1,81,13,0,readyyyyy to make some lovin to my husband nighty nitttttteeeee love married life,1
1,1,89,23,1,omg now i have it stuck in my head and i didn t even have to hear it lol i love it though,1
1,1,18,2,0,watching hollyoaks,1
1,1,107,21,0,thanks mike it s official folks after an ahem extensive survey red roaster st james s st has best coffee in,1
1,1,29,7,2,fly like a bird love that one,1
1,1,67,13,0,awww thanks for calling me sexxxy and i thought you forgot about me,1
1,1,68,15,0,coffee has pretty much become more of a need than a want i like that,1
1,1,120,20,0,sizzling bacon fried eggs mushrooms in bitta butter and fried tomatoes for breakfast this morning well it is the weekend,1
1,1,65,14,0,ok the only database field in common between ipb and wp is the id,1
1,1,61,12,0,well done on ur team my 2nd fave team leicester also promoted,1
1,1,10,2,0,hello loco,1
1,1,93,18,0,pumped up my volley ball yesterday it s lovely time outside to play it gonna play today again,1
1,1,117,20,0,awww sorry sweets just work networken being productive tryna make thangs happen need 2 perform thought id check on ya,1
1,1,114,26,0,i like the idea of sproutamillion your hash tag will be at the end of all my tweets let me know if i can help more,1
1,1,100,22,3,lol i thought you went to bed but donnie threw you under the bus oh no and wooooo twar is back onnnn,1
1,1,22,4,3,eating crunchy nuttt x,1
1,1,97,19,6,w00t red bull racing finally gets its wings it s about bloody time stands on the couch dancing f1,1
1,1,111,22,0,did you enjoy your session except for the oob fail it was a very informative and up to your usual high standard,1
1,1,12,3,0,nice new pic,1
1,1,30,7,0,yeah i got it on friday whoooo,1
1,1,79,18,1,great try to get some sleep or better yet you could go get me a mountain dew jk,1
1,1,125,25,1,you are such an amazing actress and singer one of my favorites forsure i lt 3 the song fake id quot deena quot my inspiration,1
1,1,28,4,1,damn thats pretty impressive,1
1,1,66,15,0,and red bull racing with a 1 2 with vettel claiming his 2nd f1 win,1
1,1,30,7,1,fly like a bird love that song,1
1,1,74,15,1,a webber got 2nd not 1st ah well better than his recent shonky finishes f1,1
1,1,121,24,0,point being no stack is perfect and i am not going to switch stack just because of one framework method that is not ideal,1
1,1,102,18,3,morning was in quaint cinema last night the national anthem was played before the film started cool as,1
1,1,108,16,1,yayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy red bull 1 and 2 back of the net oops mixed metaphors with the sport,1
1,1,73,18,1,cool nice result also can i just say it s good to have f1 back on the bbc,1
1,1,70,17,2,break down one of my all time favs who am i kidding they r all my favs,1
1,1,11,3,0,stay in bed,1
1,1,79,19,0,quot all that i can saaayyyy do do do do do do do all that i can saaayyyyy quot,1
1,1,34,8,0,isnt it just thats why we have sky,1
1,1,29,5,0,just playing my banjo ukulele,1
1,1,49,10,2,sssshh dont tell anyone but vettel has won the f1,1
1,1,58,11,0,rofl just watched icarly i think its my new favourite show,1
2,1,68,15,0,tip bet 25 get 25 cashback if your bet loses its a win win situation,1
2,1,28,6,0,hi yourself youre a new face,1
2,1,15,4,0,fly like a bird,1
2,1,24,6,0,i love the snuff rock ep,1
2,1,122,28,1,going to liverpool now see ya when i get back or if i m in somewhere with free wi fi i might tweet from my ipod touch haha,1
2,1,113,23,0,woke up and found out that i am accepted for the freerealms beta yes that s right folks phantium is a game tester,1
2,1,131,26,0,gorgeous wild alexandrine parakeets in our garden trees in the park next door r full of them i feel very tropical and i m in london,1
2,1,73,17,0,bet 25 on pompey if you lose your bet get 25 cashback its as easy as that,1
2,1,30,7,0,happy to be home with my hubby,1
2,1,87,17,1,ad the smart way to promote products and services on twitter it really works try it now,1
2,1,72,11,0,mmm humangummybears chomp i tweet at u last night shaunster shufflepants,1
2,1,47,11,1,vettel amp webber have done it 1 2 for red bull,1
2,1,133,33,0,i feel so wide awake but i m not really i want a cig xp and share it with patty cakes he should buy some cause he s a suupa fggt lt 3,1
2,1,86,19,0,iphone os 3 0 now installed this copy and paste thing is cool wonder if it ll catch on,1
2,1,18,4,0,but beer is better,1
2,1,33,8,0,looks like a good day for a skate,1
2,1,16,4,0,zac efron is hot,1
2,1,53,12,0,it was so preeety loved it we better go nd mad cuties,1
2,1,119,26,3,the headline is hi larious i didn t get a chance to read the story yet hehe btw sounds like you had a bunch of desserts,1
2,1,94,19,0,no problem wasn t gonna sleep anyway yes it is a good little camera been a workhorse this week,1
2,1,42,8,0,heyyy hope you get better soon want tissue,1
2,1,108,22,1,no worries my girl said ya ll were sexy anyways remember we need an after show in houston too thats whats up,1
2,1,73,14,1,i m gonna have strawberry dumplings for today s lunch i m looking forward,1
2,1,77,16,0,gooood mooooorning ab morgen hei t es wieder quot i wake up it was seven quot,1
2,1,61,12,4,learnt how to play falling slowly it is the most amazing song,1
2,1,63,13,0,another wings victory and the tripod gig it s been a good night,1
2,1,104,20,0,maybe ghosts only visible to cats amp only one cat at that our other cat hasn t noticed anything unusual,1
2,1,73,15,1,hubby s gone to wem buh ley so staying at folks with grandparents are ace,1
2,1,116,23,2,harder to hold your breath for those final few laps than for cathy freeman s medal at sydney well done webber 2nd f1,1
2,1,37,6,0,hell yah the knight brothers together,1
2,1,34,8,0,going to work hope its not to busy,1
2,1,82,19,0,the sun is shining and spring is in the air and i just became a fan of susan boyle,1
2,1,31,5,0,wotchin american idol on repeat,1
2,1,62,12,0,thanks for an awesome show but next concert i want your jersey,1
2,1,13,2,0,problem solve,1
2,1,109,23,3,morning all last day of freedom better make the most of it off to somewhere nice for lunch then b amp q wahey,1
2,1,87,20,0,im awake full on tired now and i ve got an awful stomache ache but can t wait for today,1
2,1,127,27,0,playing name that tune with mariah carey so far she s giving us easy ones but they re all easywhen u know all her songs like me,1
2,1,136,28,0,just got home and going to knock out tonight was funnn lt 3 haven t had a night like this in a long time goodnight everyone sweet dreams,1
2,1,58,13,3,your bag is super hot sweetheart i m so glad you bought it,1
2,1,0,1,0,"",1
2,1,84,19,2,sorry bout the swimming i ll try to make it next time when everyone s here k love ya,1
2,1,52,10,0,prodigy blasting out i do feel for my neighbours not,1
2,1,109,27,0,i think im gana go to sleep now its 5 02 am here xd and i have a very bad staph infection so i need the sleep,1
2,1,87,19,0,do you have to work during those two days or do you have some time to explore the place,1
2,1,57,10,3,mmmmm cum nom nom nom sleep time goodnight everyone xoxox,1
2,1,37,6,0,hm interesting oh so very interesting,1
2,1,28,5,0,haha welcome to the darkside,1
2,1,69,14,0,puppy is better great night in all in all it was a wonderful saturday,1
2,1,120,21,0,nothing beats the 1st smoke of the day yep a small session in the afternoon and everything becomes much more interesting,1
2,1,119,22,0,agreed one reason i hardly ever put by lines on the extracts most columnist talk sense at least some time stopped watch,1
2,1,66,14,2,fly like a bird harder harder you could do better than that mc lol,1
2,1,120,27,7,haha its the best song i love it i have listened to it 140 times on my ipod its now my most played song and your welcome,1
2,1,108,21,0,bwahaha hsm3 may i recommend you to watch science of sleep being a film student i think you ll appreciate it,1
2,1,82,19,2,aweesome sales pr agency is under the wing pr i ll make sure you get to see it all,1
2,1,85,16,0,you are right the cleaning has already waited some weeks what harm can another day do,1
2,1,73,14,1,i m gonna have strawberry dumplings for today s lunch i m looking forward,1
2,1,50,10,1,beautiful day here in cornwall let s hope it lasts,1
2,1,59,13,1,ha ha i do dat thatz how i managed to watch enough episodes,1
2,1,80,17,0,well when you both come over sheldy we can all eat a vat of haggen dazz together,1
2,1,12,3,0,yes thats it,1
2,1,18,2,0,on iminlikewithyou,1
2,1,21,3,0,looking something new,1
2,1,20,4,2,good dia boa morning,1
2,1,100,19,1,hahahahha lol yeah its okay danika do you have a hiptop or something yur always on like facebook etc,1
2,1,46,10,2,hi welcome to twitter the army is ready for ya,1
2,1,65,12,0,hey hey happy bday evan but do something with that sobriety issue,1
2,1,37,7,0,booking a holiday to malia good times,1
2,1,41,10,2,what s up lovely hope you had a good time,1
2,1,115,26,0,uh looking at the experience present site a flight with a mig 29 would i do as well maybe when i win a lot of money,1
2,1,80,15,0,tom slee i do not believe in nanotechnology it was interesting to find s comment,1
2,1,58,13,1,youtube quot i m on a boat quot good american humor miss u,1
2,1,47,10,4,omg you will love muay thai is my new boyfriend,1
2,1,120,27,2,i hope the best bits are not in the advert this is my favorite of the books so i have my fingers crossed for a good film,1
2,1,133,28,0,looking for people that are willing to post replies to my blog posts interested in blogs in what i have to say and got a min to reply,1
2,1,54,12,0,i know that s such an awesome end to those epic movies,1
2,1,55,13,1,at home about to knock out so sleep tonight lt 3 u guys,1
2,1,80,17,0,just want to be in london quot they tell me that only the strong survive quot xx,1
2,1,49,8,0,in the mean time whoooosaaaa enjoying the wheater,1
2,1,75,16,1,wrong your proving to the world your a real man shed all the tears you want,1
2,1,109,21,0,you were awesome tonight loved the click pose lol can t wait for summer and hopefully a preview on the cruise,1
2,1,98,20,0,what a bar crawl birds chirping its time for some rest good night friends we will be in touch soon,1
2,1,60,10,5,is bedtime off to have sweet dreams and beautiful nightmares,1
2,1,91,21,0,haha i m that good right should thank me amp ask me for a dinner because i get one more fan,1
2,1,50,10,6,can t wait for the summer tour enjoy your vacation,1
2,1,79,14,1,sunny kuwait i don t remember requesting this vacation at my local travel agent,1
2,1,90,16,0,absolutely brilliant pics sue looks like an amazing day was had by all in london yesterday,1
2,1,59,14,1,rainn here and i m feeling you babe quot i m locked in quot,1
2,1,6,1,0,thanks,1
2,1,50,11,0,you re welcome i m doing okay but hanging in there,1
2,1,63,13,0,thank you lianne we are very lucky she is an absolute stunner x,1
2,1,73,15,1,yay finally got the couch now to sleep with teddy and the ac on happiness,1
2,1,71,16,0,you staying in la i ve got a live autograph from you coming soon i hope,1
2,1,21,4,0,thanks for the fallow,1
2,1,21,4,2,awesome pic thank you,1
2,1,45,9,2,watch black eyed peas new video boom boom pow,1
2,1,18,4,0,is sooo tired booo,1
2,1,68,13,0,just got back from dinner at the crest getting ready to watch sytycd,1
2,1,84,16,1,all done dancing at charlie s in hesperia now to go to sleep goodnighty twitter land,1
2,1,28,5,0,first big day in twitterland,1
2,1,108,18,1,making request already p yeah the rolling stones are brilliant and congrats on your double century of tweets,1
2,1,29,6,3,ouchh amp amp btw niice photo,1
2,1,71,15,0,flew up to seattle to drive down a car bummer about your car any damage,1
2,1,42,11,0,yay cant wait 4 the bay next wknd n my fam,1
2,1,22,6,3,yup one bite at a time,1
2,1,113,25,1,my head bobbing around at the back lol nice to big up the brand i was like this is the revolution now then yes xx,1
2,1,23,4,0,thanks for following me,1
2,1,120,26,0,i m good thanks had an exhausting day record shopping but i m about to turn in hopefully won t be a repeat of last night,1
2,1,15,4,1,ohh i am online,1
2,1,74,14,0,which finally changed into a sunny day listening to fm static s dear diary,1
2,1,99,21,0,lol baby get into bed heheh kidding lovely 4 u to stick around some more and yes u sooo won already,1
2,1,107,23,0,nice one by the way i ve worked out how you can reply to people on your phone just type then their username,1
2,1,12,3,0,not a problm,1
2,1,120,24,0,the two little guys are here just getting them settled in so far their names are dexter and quot not dexter i think quot,1
2,1,117,20,1,it has been integrated just not live just yet got some pretty awesome documentation film photos to showcase post edit,1
2,1,41,8,0,just looking at it now nice work congrats,1
2,1,82,17,0,anyone up for hitting up the gap tomorrow i need some wingmen women to eat with me,1
2,1,124,25,0,lied about going to sleep the last time well she s heading for her bed she can really use a massage now sweet dreams twiggas,1
2,1,100,18,0,seb vettel share price ticks up in the presence of chinese officials dressed in plastic bags punk f1,1
2,1,82,17,1,choosing a pic please please next time i meet you all don t loose your passport ok,1
2,1,20,5,0,how was mall cop lel,1
2,1,29,5,0,thankyou how was your weekend,1
2,1,14,3,1,rest when dead,1
2,1,61,13,0,i got my new background please tell me if it sucks angel face,1
2,1,48,9,0,is having fun with her family happy greek easter,1
2,1,101,22,5,i know me too sleeping is so much more comfy with u goodnight lovely be safe and i hope u feel better,1
2,1,58,11,1,twitter is confusin first but i twitterness talk 2 ya l8rz,1
2,1,76,14,1,only 7 away from 1000 what a random arbitrary milestone to get excited about,1
2,1,117,24,0,the weird coraline cover is the result of cmyk images sent on a rgb way so it all weirds out just open with photoshop,1
2,1,46,9,0,seems like but what a spectacular crash it was,1
2,1,55,12,0,yeah but i never took kerri for a computer nerd like us,1
2,1,40,8,1,just woke up from my afternoon nap hello,1
2,1,17,4,2,well done f1 guys,1
2,1,33,6,2,vettel is the chinese gp champion,1
2,1,88,21,0,wow thanks for ruining to movie for me lol i guess i ll have to go see it for myself now,1
2,1,104,19,1,you look amazing the long hair suits you oh btw did you see my fellow norwegians turbonegro at coachella,1
2,1,65,10,2,yay more heroes episodes so exciting hate the cliffhangers though,1
2,1,40,8,0,i totally need to get the new pottercast,1
2,1,82,17,0,lol just for a change of pace you should tell em you re an aspiring museum curator,1
2,1,13,3,0,wow thank you,1
2,1,92,19,0,i should will all my online assets to a spammer so i can sell everyone viagra from the grave,1
2,1,83,16,2,yayyy proven i m stronger in watching movies than you man with tattoos yayy rock on,1
2,1,50,11,1,psh who would talk shit about you you re too great,1
2,1,58,11,2,that was fucking nuts ill pass out soon right nighty night,1
2,1,61,13,0,well done red bull in the f1 it obviously does give you wings,1
2,1,7,2,0,i agree,1
2,1,30,6,0,away bentar ah mau sholat dulu,1
2,1,40,12,0,it s like 4 am i think it s time for bed,1
2,1,6,1,0,thanks,1
2,1,12,3,0,less is more,1
2,1,102,23,3,my gay lover until the paper work is done i ll find a way to stop that from happening see you may 15th,1
2,1,94,19,0,yep we all have though we moved it to it s own machine recently which really helped flying now,1
2,1,115,25,0,listening to list their top 5 films about poverty if sullivan s travels is at the top of adam s list i ll donate 10,1
2,1,12,3,0,no need math,1
2,1,128,28,0,yah that was a fun night long but fun time to go watch aud s marathon good thing the start and finish is only 3 blocks from here,1
2,1,54,11,1,you got me all excited thinking he actually won a race,1
2,1,19,4,0,aww sounds like fun,1
2,1,93,19,1,nicely done red bull finally the team i ve supported since stewart days in the 90s gets a win,1
2,1,111,19,1,i made a chocolate banana smoothie tonight it was delish maybe a strawberry one tomorrow maybe with bananas too,1
2,1,119,25,0,mikeee you re amazing mayn i ve liked you re music for about 6 years now since i was in 6th grade thanks for everything,1
2,1,47,7,0,secret valentine so pretty when played acoustic,1
2,1,7,2,0,i agree,1
2,1,18,5,0,just up sun is out,1
2,1,48,9,0,oh the website does the calculation of 11 itself,1
2,1,98,19,0,i think you are safe i ve seen plenty of profile photos with you and various local celebrity babes,1
2,1,28,7,0,you organize it i will go it,1
2,1,42,11,1,oh thats good then i am glad to be of help,1
2,1,43,9,0,barbeque power x out to the woods fresh air,1
2,1,5,1,1,hello,1
2,1,34,7,0,donnie too you are one lucky chick,1
2,1,115,25,4,it totally rocked we ll hafta hang out again soon i think i m heading to bed starting to get sleepy so sad its over,1
2,1,24,4,0,you lucky bugger asot400,1
2,1,43,9,1,haha lucky old you still being in bed enjoy,1
2,1,115,26,5,i m sooooo excited to see some full service thank you so much for all you do relax you deserve it i lt 3 you andrea,1
2,1,11,3,1,yeah it was,1
2,1,96,20,1,nicely done red bull finally the team i ve supported since stewart days in the 90s gets a win f1,1
2,1,70,14,0,thats a sign ur getting old muahaha kidding babe we love u anyway hugs,1
2,1,62,12,0,stared stupidly in front of my dad haha he looks like einstein,1
